1560670438991,0.3592224,0.11268616,9.901367
1560670438992,0.36878967,0.124679565,9.781799
1560670439003,0.29223633,0.11029053,9.74353
1560670439022,0.3101654,0.12348938,9.771042
1560670439042,0.37835693,0.16070557,9.848755
1560670439061,0.37117004,0.18229675,9.879852
1560670439082,0.30897522,0.1775055,9.824844
1560670439091,0.29463196,0.071884155,9.805725
1560670439112,0.29940796,0.064697266,9.808105
1560670439131,0.28746033,0.011886597,9.925293
1560670439161,0.26353455,-0.009719849,9.803329
1560670439170,0.24438477,0.009490967,9.796158
1560670439188,0.23960876,0.076690674,9.820068
1560670439209,0.15827942,0.122299194,9.803329
1560670439228,0.088897705,0.08389282,9.896591
1560670439247,0.15827942,0.08868408,9.834427
1560670439268,0.21090698,0.09590149,9.78418
1560670439287,0.17979431,0.0526886,9.843979
1560670439307,0.2467804,0.031097412,9.894211
1560670439327,0.33769226,0.074279785,9.855942
1560670439347,0.3400879,0.124694824,9.834412
1560670439365,0.28985596,0.14630127,9.829636
1560670439391,0.3065796,0.09590149,9.925293
1560670439404,0.47166443,0.04069519,9.932465
1560670439424,0.6438904,0.0526886,9.891815
1560670439443,0.7443695,0.026290894,9.800934
1560670439463,0.6869507,0.011886597,9.810486
1560670439482,0.7156677,-0.009719849,9.882248
1560670439502,0.69174194,0.028686523,9.841583
1560670439521,0.5362549,0.074279785,9.738754
1560670439542,0.35684204,0.076690674,9.848755
1560670439561,0.3544464,0.067092896,9.848755
1560670439580,0.2970276,0.09828186,9.781784
1560670439600,0.23483276,0.13189697,9.915726
1560670439619,0.21328735,0.1342926,9.865509
1560670439641,0.28985596,0.14389038,9.788971
1560670439660,0.37835693,0.19429016,9.738754
1560670439681,0.37356567,0.15589905,9.879852
1560670439698,0.41664124,0.1342926,9.913345
1560670439718,0.4692688,0.10308838,9.894211
1560670439737,0.48362732,0.13908386,9.858337
1560670439756,0.50753784,0.12709045,9.882248
1560670439776,0.40707397,0.11268616,9.875061
1560670439796,0.4309845,0.12948608,9.9396515
1560670439819,0.5051422,0.15829468,9.903763
1560670439836,0.4907837,0.08628845,9.863113
1560670439857,0.37117004,0.057495117,9.750702
1560670439875,0.24198914,0.17510986,9.690918
1560670439896,0.26113892,0.2158966,9.953995
1560670439913,0.34725952,0.26390076,9.858337
1560670439933,0.4142456,0.29508972,9.798538
1560670439952,0.37117004,0.21110535,9.910934
1560670439972,0.39511108,0.17269897,9.908554
1560670439991,0.46687317,0.15589905,9.834412
1560670440011,0.56973267,0.21829224,9.832031
1560670440030,0.5266876,0.19670105,9.836807
1560670440050,0.43577576,0.1486969,9.875061
1560670440070,0.4692688,0.18710327,9.860718
1560670440089,0.51950073,0.14630127,9.88942
1560670440109,0.4022827,0.17269897,9.822449
1560670440130,0.42141724,0.09109497,9.930069
1560670440148,0.39031982,0.14630127,9.779404
1560670440168,0.5721283,0.08149719,9.853546
1560670440187,0.62953186,0.062286377,9.853546
1560670440207,0.5792999,0.067092896,9.8511505
1560670440227,0.73480225,0.08149719,9.843979
1560670440247,0.9524994,0.11029053,10.013794
1560670440268,0.82092285,0.0046844482,9.875061
1560670440286,0.4429474,0.19189453,9.69809
1560670440305,0.53385925,0.28790283,9.762665
1560670440324,0.4860077,0.29989624,9.985092
1560670440344,0.25634766,0.46069336,9.989883
1560670440363,0.17739868,0.49191284,9.693298
1560670440383,0.23243713,0.499115,9.772232
1560670440405,0.18936157,0.53030396,9.798538
1560670440425,0.7132721,0.49430847,9.707657
1560670440443,0.5051422,0.7679291,9.370438
1560670440463,-0.34170532,0.81352234,10.128586
1560670440495,-0.00920105,1.0151367,10.119003
1560670440502,0.053009033,1.3775482,9.786575
1560670440521,-0.080947876,1.413559,9.9444275
1560670440540,0.041046143,1.0751495,10.030518
1560670440560,-0.047470093,0.7319336,9.779404
1560670440580,0.084121704,0.53990173,9.621567
1560670440600,0.4692688,0.44151306,9.898987
1560670440620,0.5840912,0.3815155,9.987473
1560670440643,0.4429474,0.20388794,9.930069
1560670440660,0.45491028,0.29508972,9.810486
1560670440683,0.81373596,0.0790863,9.843979
1560670440697,0.91423035,0.1078949,9.922897
1560670440724,0.79937744,0.35029602,10.087921
1560670440738,0.7826538,0.33111572,9.903763
1560670440757,0.89508057,0.43191528,9.545029
1560670440775,0.8304901,0.58551025,9.965942
1560670440795,0.75871277,0.47511292,9.982697
1560670440816,0.6271515,0.4031067,9.650269
1560670440835,0.42381287,0.5495148,9.611984
1560670440856,0.19654846,0.7703247,9.621567
1560670440883,3.8146973E-4,0.7079315,9.478058
1560670440893,-0.6192169,0.94073486,9.568939
1560670440913,-0.9660797,1.1255493,9.542633
1560670440931,-0.70532227,1.1135559,9.870285
1560670440951,0.041046143,1.3415527,10.262512
1560670440972,0.13674927,1.1543579,9.95639
1560670440991,0.098464966,0.9311371,9.583298
1560670441010,0.072143555,1.0439453,9.949219
1560670441033,0.19415283,1.3583527,10.31752
1560670441050,0.47644043,1.3991699,10.226639
1560670441075,0.5147095,1.3295593,9.6167755
1560670441091,0.2300415,1.2671509,9.99704
1560670441109,0.021911621,1.1711426,10.262512
1560670441127,0.4907837,0.784729,9.9444275
1560670441147,1.3663483,0.60232544,9.475662
1560670441167,2.0074768,0.47990417,9.671783
1560670441186,2.0529175,0.05029297,9.678955
1560670441208,1.7945709,0.1342926,9.50676
1560670441227,1.4118042,0.29510498,9.492416
1560670441246,0.9668579,0.3407135,9.958786
1560670441272,0.29464722,0.20388794,9.824844
1560670441284,-0.808197,0.05029297,9.932465
1560670441303,-1.748352,-0.15614319,9.8511505
1560670441323,-1.4732361,-0.031326294,9.4804535
1560670441344,-1.0976562,-0.079330444,9.712448
1560670441362,-0.68141174,0.1078949,10.080765
1560670441383,-0.24363708,0.20869446,10.049667
1560670441402,-0.033111572,-0.009719849,9.832031
1560670441422,-0.49720764,0.15109253,10.1835785
1560670441442,-0.7818756,0.16070557,10.159668
1560670441473,-0.34170532,-0.16091919,10.250549
1560670441482,-0.29386902,-0.06732178,10.052032
1560670441501,-0.7890625,-0.18252563,9.525894
1560670441519,-0.2627716,0.10549927,9.61438
1560670441539,1.048172,0.1775055,9.688507
1560670441558,1.9213562,0.28790283,10.27446
1560670441578,1.6725616,0.2662964,9.626358
1560670441599,1.4859619,0.09109497,9.745926
1560670441618,2.0696716,0.3334961,10.578201
1560670441637,2.0648804,0.7655182,9.970734
1560670441673,-0.578537,1.0439453,9.662201
1560670441677,-2.571289,1.5815735,9.906158
1560670441700,-2.6454315,1.6343689,10.185974
1560670441715,-2.3894653,1.7855835,10.147705
1560670441734,-2.387085,1.9319916,10.671478
1560670441754,-2.061737,1.4303589,10.439499
1560670441774,-1.564148,1.087143,9.523499
1560670441793,-0.62161255,0.7487335,8.949524
1560670441817,0.6510773,0.53271484,9.243683
1560670441832,1.277832,-0.088912964,10.458618
1560670441861,1.6055908,-0.8449707,9.824844
1560670441872,1.7108307,-1.257782,9.298691
1560670441891,1.519455,-1.2817993,9.432617
1560670441910,1.318512,-0.91456604,10.059219
1560670441931,0.9812012,-0.68174744,9.989868
1560670441951,0.36639404,0.016693115,9.348923
1560670441970,-0.12641907,0.6863098,9.200638
1560670441990,-0.30343628,0.8231354,8.89212
1560670442009,0.11759949,1.1159515,9.341736
1560670442030,0.6319275,1.1903534,10.279251
1560670442061,0.11759949,0.866333,9.786575
1560670442067,-0.79145813,-0.08892822,9.769836
1560670442087,-0.93977356,-0.41773987,10.140549
1560670442107,-0.79385376,-0.8473511,10.461014
1560670442126,-1.67659,-1.2385864,10.049667
1560670442145,-2.4038239,-0.8857727,10.087921
1560670442165,-1.9564667,-0.15853882,10.162064
1560670442189,-1.872757,0.18229675,10.128586
1560670442206,-1.3847351,0.6239166,9.953995
1560670442225,-1.1072235,0.27349854,9.927689
1560670442246,-1.042633,0.10308838,9.640686
1560670442265,0.13912964,0.97673035,9.621567
1560670442294,1.9715881,1.2239532,10.035309
1560670442303,1.7347717,1.2047577,9.750702
1560670442323,1.2993622,1.0103455,9.848755
1560670442343,0.930954,1.3583527,10.107056
1560670442362,1.0314331,0.96473694,9.932465
1560670442383,0.39511108,1.0343475,9.812881
1560670442401,-1.7627106,0.64312744,9.571335
1560670442421,-1.6072083,0.6095123,9.822464
1560670442449,-2.576065,0.45111084,9.50914
1560670442459,-1.1526794,0.96954346,9.882248
1560670442479,0.35682678,0.76312256,9.987473
1560670442498,-0.33213806,0.7343292,9.750702
1560670442517,-0.32496643,0.90234375,10.099884
1560670442537,1.1893158,0.743927,10.190765
1560670442557,1.7323761,0.88552856,9.95639
1560670442579,1.2515259,0.88552856,9.480438
1560670442598,0.4022827,0.60232544,9.76506
1560670442628,-0.22688293,0.21348572,9.6119995
1560670442655,-0.25559998,0.1775055,10.207504
1560670442656,-0.32258606,-0.019317627,10.312744
1560670442675,-0.09770203,-0.24972534,9.353714
1560670442694,-0.30343628,0.22550964,9.430222
1560670442713,-0.21492004,0.6047058,10.044876
1560670442734,0.12716675,0.8135376,9.707657
1560670442753,0.55537415,1.1423492,9.547409
1560670442773,0.9094391,1.5983582,10.217072
1560670442795,1.3280792,1.6367645,10.300781
1560670442813,0.9692383,1.5263672,9.748306
1560670442838,-0.057037354,1.2815552,10.035309
1560670442851,-1.7818451,0.27830505,9.643082
1560670442879,-3.8678741,-1.1089935,9.131271
1560670442891,-2.9947052,-1.3609924,9.353699
1560670442909,-0.9900055,-1.298584,9.748306
1560670442929,1.3280792,-0.6433563,8.727097
1560670442948,1.7993469,0.62872314,11.42244
1560670442970,1.2658844,0.74632263,11.08522
1560670442989,0.45011902,0.60713196,10.556686
1560670443009,-0.6264038,0.8015137,10.432327
1560670443041,-0.7890625,0.21350098,9.600021
1560670443047,-0.47328186,-0.343338,9.375229
1560670443067,-0.35606384,-0.83535767,9.435013
1560670443086,-0.3488922,-1.2625885,9.033218
1560670443105,1.2921906,-1.4017944,9.798538
1560670443124,1.0840759,-1.0969696,9.855942
1560670443147,0.2252655,-1.0537872,9.545029
1560670443166,-0.32019043,-0.5857544,10.090317
1560670443184,-0.28190613,-0.37695312,10.044876
1560670443205,-0.9445648,0.29508972,10.439499
1560670443241,-1.2124786,0.41990662,10.27446
1560670443248,-1.0665741,0.8495331,10.145325
1560670443266,-0.5235138,1.029541,9.975525
1560670443282,-0.87997437,0.92393494,9.76506
1560670443300,-0.95173645,0.43670654,9.473282
1560670443320,-0.8512573,0.417511,9.767456
1560670443340,-0.43980408,0.35990906,9.609604
1560670443360,-0.15989685,0.20388794,9.521103
1560670443379,-0.8488617,0.2855072,9.556992
1560670443399,-1.485199,-0.04812622,9.583298
1560670443419,-1.5880585,0.069488525,10.023346
1560670443437,-0.45892334,0.50631714,9.855942
1560670443457,0.057785034,0.6119232,10.054428
1560670443479,-0.47088623,0.4727173,10.0759735
1560670443497,-0.82255554,0.6647186,10.288818
1560670443517,-1.1287689,0.20869446,9.80571
1560670443536,-0.8249512,-0.18972778,9.63591
1560670443559,-0.9062805,-0.5977478,9.743546
1560670443579,-0.4972229,-0.7393646,9.7100525
1560670443597,0.03147888,-0.5017395,9.987488
1560670443629,0.4573059,-0.28573608,9.731567
1560670443634,0.13195801,-0.3169403,10.1788025
1560670443653,-0.690979,-0.59054565,10.028137
1560670443672,-0.88952637,-0.49693298,10.047272
1560670443693,-0.46131897,-0.3721466,10.078369
1560670443712,-0.8632202,-0.002532959,10.083145
1560670443732,-1.0402527,0.19429016,9.559387
1560670443751,-1.3942871,0.29270935,9.80571
1560670443771,-1.6143799,-0.04812622,9.406311
1560670443791,-1.719635,-0.22332764,9.604813
1560670443832,-0.083343506,0.6455078,9.100189
1560670443832,1.1510468,0.9743347,10.030518
1560670443855,0.65586853,0.80152893,10.704971
1560670443868,-1.2316284,0.46549988,10.097488
1560670443888,-2.2650604,-0.124923706,9.678955
1560670443907,-1.6885529,-0.14173889,9.549805
1560670443927,-0.81059265,-0.3721466,9.846359
1560670443949,-0.17904663,-0.4225464,9.686142
1560670443968,-0.057037354,-0.48735046,9.817657
1560670443989,0.3018036,-0.6025543,9.588074
1560670444019,0.47166443,0.10549927,9.760269
1560670444025,0.61279297,0.6455231,10.119003
1560670444045,-0.045074463,1.1303406,10.114227
1560670444064,-0.69099426,1.2191467,10.128586
1560670444084,-1.9181976,0.99354553,9.898987
1560670444104,-2.2459412,0.66952515,9.540237
1560670444124,-1.9205933,0.24949646,9.554596
1560670444145,-0.7699127,-0.3673401,9.650269
1560670444164,0.45491028,-0.4825592,9.760269
1560670444187,0.7802582,-0.302536,9.726776
1560670444223,0.61279297,-0.38414,10.028122
1560670444224,0.15588379,0.22070312,9.640686
1560670444241,-1.4564972,-0.00491333,10.166855
1560670444260,-0.030715942,0.28070068,9.796143
1560670444279,-0.33213806,0.023880005,9.91333
1560670444300,1.1845398,0.90234375,9.913345
1560670444319,1.4955292,0.76553345,10.064011
1560670444340,1.3256836,1.0631561,10.250565
1560670444361,-1.088089,1.291153,10.013794
1560670444380,-0.79623413,1.3703613,10.099884
1560670444398,-0.4517517,1.0823364,9.626343
1560670444418,0.93574524,0.4079132,10.157272
1560670444443,-0.9971924,0.062286377,10.229034
1560670444456,-3.717163,-0.122528076,8.880157
1560670444476,-2.4492798,-0.65534973,9.93486
1560670444499,-0.26515198,-1.3585968,9.590469
1560670444515,0.9835968,-1.2193909,9.8511505
1560670444539,2.2347412,-0.5233612,10.054428
1560670444555,3.3591003,0.2830963,9.867905
1560670444575,1.8208771,0.99113464,10.695389
1560670444605,-0.2316742,1.5407715,10.750397
1560670444613,-2.5664978,1.5815735,9.600021
1560670444632,-2.9325104,0.57832336,9.800934
1560670444652,-1.3201447,-0.8257599,9.384781
1560670444671,0.21330261,-1.0561829,9.150406
1560670444693,2.6414185,-1.1905975,8.937546
1560670444711,3.5169678,-0.87857056,10.288834
1560670444733,0.8711548,0.23989868,10.826935
1560670444752,-2.4277496,1.5071564,9.78418
1560670444770,-3.4109497,1.723175,10.494507
1560670444803,-1.9038391,1.0127411,9.843964
1560670444809,0.40707397,0.04788208,10.200333
1560670444830,1.469223,-0.4537506,9.420654
1560670444847,1.2204285,0.5207062,9.863113
1560670444867,1.6964874,0.28070068,9.800934
1560670444887,1.03862,0.62153625,9.731567
1560670444907,-0.82255554,0.825531,9.8511505
1560670444930,-2.6286926,0.7703247,9.473282
1560670444947,-2.3272705,0.4079132,9.540237
1560670444966,-1.1646423,-0.20654297,9.977921
1560670444991,-0.8440857,-0.9097748,10.054428
1560670445005,-1.04982,-0.30014038,9.745926
1560670445039,-1.1646423,-0.033721924,10.123795
1560670445044,-0.34649658,0.08868408,10.171631
1560670445067,-0.6981659,0.26150513,10.150101
1560670445084,-0.5235138,0.019088745,9.705261
1560670445102,-1.6119995,-0.6913605,9.633514
1560670445121,-1.430191,-0.7705536,9.841583
1560670445143,-0.18383789,-0.6937561,9.987473
1560670445162,-0.27711487,-0.139328,10.10466
1560670445194,1.0505676,0.26631165,8.916031
1560670445202,0.81373596,0.23989868,9.970734
1560670445220,-0.81059265,0.3598938,10.111832
1560670445239,-1.6670227,0.3263092,9.666992
1560670445259,-1.8536072,0.35510254,9.887024
1560670445278,-1.6383209,0.743927,10.1692505
1560670445298,-0.90867615,0.63352966,10.185974
1560670445323,-0.79145813,0.14149475,9.451752
1560670445340,-0.5761566,-0.074523926,9.717224
1560670445358,-0.2197113,0.25428772,9.549805
1560670445396,-0.25559998,0.55430603,9.525894
1560670445397,-0.36325073,0.23989868,9.439804
1560670445420,-1.0641632,-0.27612305,9.918121
1560670445436,-0.9541168,0.2566986,10.152496
1560670445455,-1.1502838,0.18710327,10.252945
1560670445474,-1.3847351,-0.30012512,10.413193
1560670445494,-0.6264038,-0.12973022,9.688507
1560670445515,0.13435364,0.28070068,9.647873
1560670445535,0.17741394,0.6743164,10.004211
1560670445554,-0.22927856,0.8375397,9.800934
1560670445584,-0.1335907,0.7679291,9.4852295
1560670445592,0.20133972,0.69592285,9.992249
1560670445622,0.11042786,0.18948364,10.042496
1560670445631,-0.6407318,-0.076934814,9.803329
1560670445651,-0.5378723,-0.25933838,9.42305
1560670445670,-0.4637146,-0.18492126,9.501984
1560670445690,0.26831055,-0.25933838,9.989868
1560670445709,0.24917603,0.49671936,10.183594
1560670445731,-0.43501282,0.5759125,9.903763
1560670445750,-0.6790314,0.6311188,9.963547
1560670445784,-0.20295715,0.62872314,10.052048
1560670445788,0.0027618408,0.539917,10.078354
1560670445807,0.23243713,0.41270447,9.824844
1560670445826,0.25157166,0.16789246,9.341736
1560670445846,0.31854248,0.2711029,9.975525
1560670445866,-0.15989685,0.13189697,9.631119
1560670445886,-0.5426636,0.05029297,9.824844
1560670445907,-0.43501282,-0.038528442,9.628723
1560670445926,-0.36564636,0.3334961,10.382095
1560670445945,-0.20057678,0.43670654,10.61647
1560670445983,-0.38000488,0.6647186,10.0401
1560670445984,-0.55462646,0.825531,10.331863
1560670446007,-0.79145813,0.17510986,9.320221
1560670446022,-1.2651062,0.064697266,9.545029
